"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	21	2964	708.5
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	15	16652	Unreliable
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	20	16622	120.3
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	30	15374	195.1
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	36	15442	233.1
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	39	16102	242.2
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	85	17982	472.7
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	112	20196	554.6
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	191	21955	870.0
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	225	21274	1057.6
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	312	19829	1573.5
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	337	15422	2185.2
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	380	12211	3111.9
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	434	9021	4811.0
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	514	7062	7278.4
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	539	Not Applicable	Not Applicable
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	367	Not Applicable	Not Applicable
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	127	Not Applicable	Not Applicable
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	23	Not Applicable	Not Applicable
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	64	7664	835.1
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"5-9 years"	"5-9"	10	43868	Unreliable
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	30	48522	61.8
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	53	47349	111.9
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	52	41497	125.3
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	74	42464	174.3
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	85	44184	192.4
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	147	51092	287.7
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	293	58177	503.6
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	408	61799	660.2
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	532	59609	892.5
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	666	57235	1163.6
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	825	46475	1775.1
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	1001	36693	2728.0
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	1147	26951	4255.9
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	1349	19395	6955.4
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	1307	Not Applicable	Not Applicable
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	938	Not Applicable	Not Applicable
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	377	Not Applicable	Not Applicable
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	81	Not Applicable	Not Applicable
	"Washington"	"53"	"Large Central Metro"	"1"	"< 1 year"	"1"	99	24964	396.6
	"Washington"	"53"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	15	97766	Unreliable
	"Washington"	"53"	"Large Central Metro"	"1"	"10-14 years"	"10-14"	10	111739	Unreliable
	"Washington"	"53"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	39	114347	34.1
	"Washington"	"53"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	68	131655	51.7
	"Washington"	"53"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	85	164967	51.5
	"Washington"	"53"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	101	159138	63.5
	"Washington"	"53"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	133	147049	90.4
	"Washington"	"53"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	185	152532	121.3
	"Washington"	"53"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	280	145116	192.9
	"Washington"	"53"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	492	145222	338.8
	"Washington"	"53"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	729	130788	557.4
	"Washington"	"53"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	869	108707	799.4
	"Washington"	"53"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	825	72161	1143.3
	"Washington"	"53"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	876	48135	1819.9
	"Washington"	"53"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	1158	36016	3215.2
	"Washington"	"53"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	1574	29110	5407.1
	"Washington"	"53"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	2036	Not Applicable	Not Applicable
	"Washington"	"53"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	1681	Not Applicable	Not Applicable
	"Washington"	"53"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	687	Not Applicable	Not Applicable
	"Washington"	"53"	"Large Central Metro"	"1"	"100+ years"	"100+"	144	Not Applicable	Not Applicable
	"Washington"	"53"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	120	25686	467.2
	"Washington"	"53"	"Large Fringe Metro"	"2"	"1-4 years"	"1-4"	16	107452	Unreliable
	"Washington"	"53"	"Large Fringe Metro"	"2"	"5-9 years"	"5-9"	15	131822	Unreliable
	"Washington"	"53"	"Large Fringe Metro"	"2"	"10-14 years"	"10-14"	13	136995	Unreliable
	"Washington"	"53"	"Large Fringe Metro"	"2"	"15-19 years"	"15-19"	46	132656	34.7
	"Washington"	"53"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	84	134571	62.4
	"Washington"	"53"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	117	138724	84.3
	"Washington"	"53"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	139	136193	102.1
	"Washington"	"53"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	151	129672	116.4
	"Washington"	"53"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	266	142139	187.1
	"Washington"	"53"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	378	145822	259.2
	"Washington"	"53"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	635	148528	427.5
	"Washington"	"53"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	862	131772	654.2
	"Washington"	"53"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	1035	110493	936.7
	"Washington"	"53"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	1092	75312	1450.0
	"Washington"	"53"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	1232	51249	2403.9
	"Washington"	"53"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	1424	37374	3810.1
	"Washington"	"53"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	1813	28803	6294.5
	"Washington"	"53"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	2015	Not Applicable	Not Applicable
	"Washington"	"53"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	1422	Not Applicable	Not Applicable
	"Washington"	"53"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	533	Not Applicable	Not Applicable
	"Washington"	"53"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	123	Not Applicable	Not Applicable
	"Washington"	"53"	"Medium Metro"	"3"	"< 1 year"	"1"	80	16607	481.7
	"Washington"	"53"	"Medium Metro"	"3"	"1-4 years"	"1-4"	13	69043	Unreliable
	"Washington"	"53"	"Medium Metro"	"3"	"10-14 years"	"10-14"	10	87464	Unreliable
	"Washington"	"53"	"Medium Metro"	"3"	"15-19 years"	"15-19"	39	89324	43.7
	"Washington"	"53"	"Medium Metro"	"3"	"20-24 years"	"20-24"	69	96622	71.4
	"Washington"	"53"	"Medium Metro"	"3"	"25-29 years"	"25-29"	82	91314	89.8
	"Washington"	"53"	"Medium Metro"	"3"	"30-34 years"	"30-34"	78	83727	93.2
	"Washington"	"53"	"Medium Metro"	"3"	"35-39 years"	"35-39"	102	76139	134.0
	"Washington"	"53"	"Medium Metro"	"3"	"40-44 years"	"40-44"	150	82835	181.1
	"Washington"	"53"	"Medium Metro"	"3"	"45-49 years"	"45-49"	248	88334	280.8
	"Washington"	"53"	"Medium Metro"	"3"	"50-54 years"	"50-54"	414	95044	435.6
	"Washington"	"53"	"Medium Metro"	"3"	"55-59 years"	"55-59"	547	92162	593.5
	"Washington"	"53"	"Medium Metro"	"3"	"60-64 years "	"60-64"	726	81645	889.2
	"Washington"	"53"	"Medium Metro"	"3"	"65-69 years"	"65-69"	787	57083	1378.7
	"Washington"	"53"	"Medium Metro"	"3"	"70-74 years"	"70-74"	903	39117	2308.5
	"Washington"	"53"	"Medium Metro"	"3"	"75-79 years"	"75-79"	1082	28446	3803.7
	"Washington"	"53"	"Medium Metro"	"3"	"80-84 years"	"80-84"	1413	22215	6360.6
	"Washington"	"53"	"Medium Metro"	"3"	"85-89 years"	"85-89"	1575	Not Applicable	Not Applicable
	"Washington"	"53"	"Medium Metro"	"3"	"90-94 years"	"90-94"	1200	Not Applicable	Not Applicable
	"Washington"	"53"	"Medium Metro"	"3"	"95-99 years"	"95-99"	504	Not Applicable	Not Applicable
	"Washington"	"53"	"Medium Metro"	"3"	"100+ years"	"100+"	89	Not Applicable	Not Applicable
	"Washington"	"53"	"Small Metro"	"4"	"< 1 year"	"1"	51	11955	426.6
	"Washington"	"53"	"Small Metro"	"4"	"15-19 years"	"15-19"	38	64236	59.2
	"Washington"	"53"	"Small Metro"	"4"	"20-24 years"	"20-24"	50	65872	75.9
	"Washington"	"53"	"Small Metro"	"4"	"25-29 years"	"25-29"	45	55129	81.6
	"Washington"	"53"	"Small Metro"	"4"	"30-34 years"	"30-34"	46	53264	86.4
	"Washington"	"53"	"Small Metro"	"4"	"35-39 years"	"35-39"	75	49358	152.0
	"Washington"	"53"	"Small Metro"	"4"	"40-44 years"	"40-44"	88	52343	168.1
	"Washington"	"53"	"Small Metro"	"4"	"45-49 years"	"45-49"	173	55138	313.8
	"Washington"	"53"	"Small Metro"	"4"	"50-54 years"	"50-54"	237	59280	399.8
	"Washington"	"53"	"Small Metro"	"4"	"55-59 years"	"55-59"	354	57614	614.4
	"Washington"	"53"	"Small Metro"	"4"	"60-64 years "	"60-64"	465	53107	875.6
	"Washington"	"53"	"Small Metro"	"4"	"65-69 years"	"65-69"	507	39415	1286.3
	"Washington"	"53"	"Small Metro"	"4"	"70-74 years"	"70-74"	608	28536	2130.6
	"Washington"	"53"	"Small Metro"	"4"	"75-79 years"	"75-79"	764	21316	3584.2
	"Washington"	"53"	"Small Metro"	"4"	"80-84 years"	"80-84"	1003	16923	5926.8
	"Washington"	"53"	"Small Metro"	"4"	"85-89 years"	"85-89"	1230	Not Applicable	Not Applicable
	"Washington"	"53"	"Small Metro"	"4"	"90-94 years"	"90-94"	894	Not Applicable	Not Applicable
	"Washington"	"53"	"Small Metro"	"4"	"95-99 years"	"95-99"	397	Not Applicable	Not Applicable
	"Washington"	"53"	"Small Metro"	"4"	"100+ years"	"100+"	77	Not Applicable	Not Applicable
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	32	6955	460.1
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	17	39574	Unreliable
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	33	49212	67.1
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	35	34132	102.5
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	30	31706	94.6
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	33	28619	115.3
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	76	30697	247.6
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	107	33722	317.3
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	212	38233	554.5
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	309	39134	789.6
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	341	38047	896.3
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	407	30463	1336.0
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	452	22581	2001.7
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	553	15991	3458.2
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	737	11971	6156.5
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	801	Not Applicable	Not Applicable
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	632	Not Applicable	Not Applicable
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	254	Not Applicable	Not Applicable
	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	51	Not Applicable	Not Applicable
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	10	1471	Unreliable
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	10	6754	Unreliable
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	10	7182	Unreliable
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	16	8154	Unreliable
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	35	9701	360.8
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	61	12173	501.1
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	107	14121	757.7
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	137	14850	922.6
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	173	11845	1460.5
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	176	8495	2071.8
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	188	5721	3286.1
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	215	3989	5389.8
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	246	Not Applicable	Not Applicable
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	182	Not Applicable	Not Applicable
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	84	Not Applicable	Not Applicable
	"Washington"	"53"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	15	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	18	4166	Unreliable
	"West Virginia"	"54"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	29	3673	789.5
	"West Virginia"	"54"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	31	3524	879.7
	"West Virginia"	"54"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	46	2400	1916.7
	"West Virginia"	"54"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	37	1676	2207.6
	"West Virginia"	"54"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	48	1070	4486.0
	"West Virginia"	"54"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	56	774	7235.1
	"West Virginia"	"54"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	60	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	34	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	14	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Medium Metro"	"3"	"< 1 year"	"1"	25	3766	663.8
	"West Virginia"	"54"	"Medium Metro"	"3"	"20-24 years"	"20-24"	24	20758	115.6
	"West Virginia"	"54"	"Medium Metro"	"3"	"25-29 years"	"25-29"	38	19806	191.9
	"West Virginia"	"54"	"Medium Metro"	"3"	"30-34 years"	"30-34"	37	20937	176.7
	"West Virginia"	"54"	"Medium Metro"	"3"	"35-39 years"	"35-39"	66	20786	317.5
	"West Virginia"	"54"	"Medium Metro"	"3"	"40-44 years"	"40-44"	65	22195	292.9
	"West Virginia"	"54"	"Medium Metro"	"3"	"45-49 years"	"45-49"	102	22733	448.7
	"West Virginia"	"54"	"Medium Metro"	"3"	"50-54 years"	"50-54"	165	23828	692.5
	"West Virginia"	"54"	"Medium Metro"	"3"	"55-59 years"	"55-59"	202	22486	898.3
	"West Virginia"	"54"	"Medium Metro"	"3"	"60-64 years "	"60-64"	258	21132	1220.9
	"West Virginia"	"54"	"Medium Metro"	"3"	"65-69 years"	"65-69"	264	14893	1772.6
	"West Virginia"	"54"	"Medium Metro"	"3"	"70-74 years"	"70-74"	371	11580	3203.8
	"West Virginia"	"54"	"Medium Metro"	"3"	"75-79 years"	"75-79"	377	8524	4422.8
	"West Virginia"	"54"	"Medium Metro"	"3"	"80-84 years"	"80-84"	437	6381	6848.5
	"West Virginia"	"54"	"Medium Metro"	"3"	"85-89 years"	"85-89"	485	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Medium Metro"	"3"	"90-94 years"	"90-94"	256	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Medium Metro"	"3"	"95-99 years"	"95-99"	86	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Medium Metro"	"3"	"100+ years"	"100+"	25	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Small Metro"	"4"	"< 1 year"	"1"	60	8354	718.2
	"West Virginia"	"54"	"Small Metro"	"4"	"15-19 years"	"15-19"	25	49036	51.0
	"West Virginia"	"54"	"Small Metro"	"4"	"20-24 years"	"20-24"	55	56523	97.3
	"West Virginia"	"54"	"Small Metro"	"4"	"25-29 years"	"25-29"	59	45602	129.4
	"West Virginia"	"54"	"Small Metro"	"4"	"30-34 years"	"30-34"	108	47129	229.2
	"West Virginia"	"54"	"Small Metro"	"4"	"35-39 years"	"35-39"	102	45270	225.3
	"West Virginia"	"54"	"Small Metro"	"4"	"40-44 years"	"40-44"	153	47824	319.9
	"West Virginia"	"54"	"Small Metro"	"4"	"45-49 years"	"45-49"	283	50772	557.4
	"West Virginia"	"54"	"Small Metro"	"4"	"50-54 years"	"50-54"	405	57742	701.4
	"West Virginia"	"54"	"Small Metro"	"4"	"55-59 years"	"55-59"	525	57965	905.7
	"West Virginia"	"54"	"Small Metro"	"4"	"60-64 years "	"60-64"	633	53932	1173.7
	"West Virginia"	"54"	"Small Metro"	"4"	"65-69 years"	"65-69"	670	36840	1818.7
	"West Virginia"	"54"	"Small Metro"	"4"	"70-74 years"	"70-74"	868	29016	2991.5
	"West Virginia"	"54"	"Small Metro"	"4"	"75-79 years"	"75-79"	1063	22300	4766.8
	"West Virginia"	"54"	"Small Metro"	"4"	"80-84 years"	"80-84"	1296	18205	7118.9
	"West Virginia"	"54"	"Small Metro"	"4"	"85-89 years"	"85-89"	1313	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Small Metro"	"4"	"90-94 years"	"90-94"	823	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Small Metro"	"4"	"95-99 years"	"95-99"	304	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Small Metro"	"4"	"100+ years"	"100+"	52	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	20	3422	584.5
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	13	18965	Unreliable
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	28	18216	153.7
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	42	17386	241.6
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	46	18997	242.1
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	70	18836	371.6
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	88	19856	443.2
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	117	20869	560.6
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	188	23526	799.1
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	226	23499	961.7
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	322	22383	1438.6
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	333	15887	2096.1
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	384	12609	3045.4
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	479	9374	5109.9
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	574	7563	7589.6
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	568	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	342	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	148	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	34	Not Applicable	Not Applicable
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	33	4424	745.9
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"10-14 years"	"10-14"	10	24177	Unreliable
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	23	24558	93.7
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	39	22621	172.4
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	34	21192	160.4
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	60	23683	253.3
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	69	24631	280.1
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	117	26866	435.5
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	157	29875	525.5
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	233	32552	715.8
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	323	32589	991.1
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	410	31558	1299.2
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	473	23204	2038.4
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	540	18468	2924.0
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	674	13483	4998.9
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	765	9829	7783.1
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	678	Not Applicable	Not Applicable
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	456	Not Applicable	Not Applicable
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	177	Not Applicable	Not Applicable
	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"< 1 year"	"1"	116	14954	775.7
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	17	55823	Unreliable
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"10-14 years"	"10-14"	11	63341	Unreliable
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	34	67468	50.4
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	60	77082	77.8
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	70	79590	88.0
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	77	70820	108.7
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	97	59006	164.4
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	123	59451	206.9
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	235	60543	388.2
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	427	64761	659.3
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	497	58232	853.5
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	602	47901	1256.8
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	557	29955	1859.5
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	586	22609	2591.9
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	785	19549	4015.6
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	1114	17493	6368.3
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	1302	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	932	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	383	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Large Central Metro"	"1"	"100+ years"	"100+"	81	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	43	9468	454.2
	"Wisconsin"	"55"	"Large Fringe Metro"	"2"	"15-19 years"	"15-19"	24	64410	37.3
