"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"San Jacinto County, TX"	"48407"	"< 1 year"	"1"	Suppressed	297	Suppressed
	"San Patricio County, TX"	"48409"	"< 1 year"	"1"	Suppressed	966	Suppressed
	"San Saba County, TX"	"48411"	"< 1 year"	"1"	Suppressed	66	Suppressed
	"Schleicher County, TX"	"48413"	"< 1 year"	"1"	Suppressed	46	Suppressed
	"Scurry County, TX"	"48415"	"< 1 year"	"1"	Suppressed	269	Suppressed
	"Shackelford County, TX"	"48417"	"< 1 year"	"1"	Suppressed	23	Suppressed
	"Shelby County, TX"	"48419"	"< 1 year"	"1"	Suppressed	382	Suppressed
	"Sherman County, TX"	"48421"	"< 1 year"	"1"	Suppressed	41	Suppressed
	"Smith County, TX"	"48423"	"< 1 year"	"1"	29	3189	909.4
	"Somervell County, TX"	"48425"	"< 1 year"	"1"	Suppressed	87	Suppressed
	"Starr County, TX"	"48427"	"< 1 year"	"1"	Suppressed	1384	Suppressed
	"Stephens County, TX"	"48429"	"< 1 year"	"1"	Suppressed	114	Suppressed
	"Sterling County, TX"	"48431"	"< 1 year"	"1"	Suppressed	19	Suppressed
	"Stonewall County, TX"	"48433"	"< 1 year"	"1"	Suppressed	17	Suppressed
	"Sutton County, TX"	"48435"	"< 1 year"	"1"	Suppressed	55	Suppressed
	"Swisher County, TX"	"48437"	"< 1 year"	"1"	Suppressed	107	Suppressed
	"Tarrant County, TX"	"48439"	"< 1 year"	"1"	201	28293	710.4
	"Taylor County, TX"	"48441"	"< 1 year"	"1"	Suppressed	2057	Suppressed
	"Terrell County, TX"	"48443"	"< 1 year"	"1"	Suppressed	11	Suppressed
	"Terry County, TX"	"48445"	"< 1 year"	"1"	Suppressed	221	Suppressed
	"Throckmorton County, TX"	"48447"	"< 1 year"	"1"	Suppressed	15	Suppressed
	"Titus County, TX"	"48449"	"< 1 year"	"1"	Suppressed	506	Suppressed
	"Tom Green County, TX"	"48451"	"< 1 year"	"1"	Suppressed	1587	Suppressed
	"Travis County, TX"	"48453"	"< 1 year"	"1"	81	16279	497.6
	"Trinity County, TX"	"48455"	"< 1 year"	"1"	Suppressed	157	Suppressed
	"Tyler County, TX"	"48457"	"< 1 year"	"1"	Suppressed	209	Suppressed
	"Upshur County, TX"	"48459"	"< 1 year"	"1"	Suppressed	474	Suppressed
	"Upton County, TX"	"48461"	"< 1 year"	"1"	Suppressed	53	Suppressed
	"Uvalde County, TX"	"48463"	"< 1 year"	"1"	Suppressed	384	Suppressed
	"Val Verde County, TX"	"48465"	"< 1 year"	"1"	Suppressed	856	Suppressed
	"Van Zandt County, TX"	"48467"	"< 1 year"	"1"	Suppressed	564	Suppressed
	"Victoria County, TX"	"48469"	"< 1 year"	"1"	Suppressed	1294	Suppressed
	"Walker County, TX"	"48471"	"< 1 year"	"1"	Suppressed	649	Suppressed
	"Waller County, TX"	"48473"	"< 1 year"	"1"	Suppressed	607	Suppressed
	"Ward County, TX"	"48475"	"< 1 year"	"1"	Suppressed	179	Suppressed
	"Washington County, TX"	"48477"	"< 1 year"	"1"	Suppressed	406	Suppressed
	"Webb County, TX"	"48479"	"< 1 year"	"1"	39	5500	709.1
	"Wharton County, TX"	"48481"	"< 1 year"	"1"	Suppressed	551	Suppressed
	"Wheeler County, TX"	"48483"	"< 1 year"	"1"	Suppressed	93	Suppressed
	"Wichita County, TX"	"48485"	"< 1 year"	"1"	21	1808	1161.5
	"Wilbarger County, TX"	"48487"	"< 1 year"	"1"	Suppressed	144	Suppressed
	"Willacy County, TX"	"48489"	"< 1 year"	"1"	Suppressed	287	Suppressed
	"Williamson County, TX"	"48491"	"< 1 year"	"1"	37	6395	578.6
	"Wilson County, TX"	"48493"	"< 1 year"	"1"	Suppressed	525	Suppressed
	"Winkler County, TX"	"48495"	"< 1 year"	"1"	Suppressed	135	Suppressed
	"Wise County, TX"	"48497"	"< 1 year"	"1"	Suppressed	773	Suppressed
	"Wood County, TX"	"48499"	"< 1 year"	"1"	Suppressed	421	Suppressed
	"Yoakum County, TX"	"48501"	"< 1 year"	"1"	Suppressed	165	Suppressed
	"Young County, TX"	"48503"	"< 1 year"	"1"	Suppressed	213	Suppressed
	"Zapata County, TX"	"48505"	"< 1 year"	"1"	Suppressed	285	Suppressed
	"Zavala County, TX"	"48507"	"< 1 year"	"1"	Suppressed	200	Suppressed
	"Beaver County, UT"	"49001"	"< 1 year"	"1"	Suppressed	93	Suppressed
	"Box Elder County, UT"	"49003"	"< 1 year"	"1"	Suppressed	839	Suppressed
	"Cache County, UT"	"49005"	"< 1 year"	"1"	11	2320	474.1 (Unreliable)
	"Carbon County, UT"	"49007"	"< 1 year"	"1"	Suppressed	265	Suppressed
	"Daggett County, UT"	"49009"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Davis County, UT"	"49011"	"< 1 year"	"1"	20	5683	351.9
	"Duchesne County, UT"	"49013"	"< 1 year"	"1"	Suppressed	428	Suppressed
	"Emery County, UT"	"49015"	"< 1 year"	"1"	Suppressed	132	Suppressed
	"Garfield County, UT"	"49017"	"< 1 year"	"1"	Suppressed	60	Suppressed
	"Grand County, UT"	"49019"	"< 1 year"	"1"	Suppressed	131	Suppressed
	"Iron County, UT"	"49021"	"< 1 year"	"1"	Suppressed	820	Suppressed
	"Juab County, UT"	"49023"	"< 1 year"	"1"	Suppressed	191	Suppressed
	"Kane County, UT"	"49025"	"< 1 year"	"1"	Suppressed	81	Suppressed
	"Millard County, UT"	"49027"	"< 1 year"	"1"	Suppressed	196	Suppressed
	"Morgan County, UT"	"49029"	"< 1 year"	"1"	Suppressed	144	Suppressed
	"Piute County, UT"	"49031"	"< 1 year"	"1"	Suppressed	19	Suppressed
	"Rich County, UT"	"49033"	"< 1 year"	"1"	Suppressed	32	Suppressed
	"Salt Lake County, UT"	"49035"	"< 1 year"	"1"	89	17680	503.4
	"San Juan County, UT"	"49037"	"< 1 year"	"1"	Suppressed	243	Suppressed
	"Sanpete County, UT"	"49039"	"< 1 year"	"1"	Suppressed	376	Suppressed
	"Sevier County, UT"	"49041"	"< 1 year"	"1"	Suppressed	299	Suppressed
	"Summit County, UT"	"49043"	"< 1 year"	"1"	Suppressed	409	Suppressed
	"Tooele County, UT"	"49045"	"< 1 year"	"1"	Suppressed	963	Suppressed
	"Uintah County, UT"	"49047"	"< 1 year"	"1"	Suppressed	747	Suppressed
	"Utah County, UT"	"49049"	"< 1 year"	"1"	55	11691	470.4
	"Wasatch County, UT"	"49051"	"< 1 year"	"1"	Suppressed	422	Suppressed
	"Washington County, UT"	"49053"	"< 1 year"	"1"	Suppressed	2220	Suppressed
	"Wayne County, UT"	"49055"	"< 1 year"	"1"	Suppressed	35	Suppressed
	"Weber County, UT"	"49057"	"< 1 year"	"1"	32	3709	862.8
	"Addison County, VT"	"50001"	"< 1 year"	"1"	Suppressed	311	Suppressed
	"Bennington County, VT"	"50003"	"< 1 year"	"1"	Suppressed	342	Suppressed
	"Caledonia County, VT"	"50005"	"< 1 year"	"1"	Suppressed	312	Suppressed
	"Chittenden County, VT"	"50007"	"< 1 year"	"1"	Suppressed	1639	Suppressed
	"Essex County, VT"	"50009"	"< 1 year"	"1"	Suppressed	60	Suppressed
	"Franklin County, VT"	"50011"	"< 1 year"	"1"	Suppressed	609	Suppressed
	"Grand Isle County, VT"	"50013"	"< 1 year"	"1"	Suppressed	55	Suppressed
	"Lamoille County, VT"	"50015"	"< 1 year"	"1"	Suppressed	255	Suppressed
	"Orange County, VT"	"50017"	"< 1 year"	"1"	Suppressed	277	Suppressed
	"Orleans County, VT"	"50019"	"< 1 year"	"1"	Suppressed	256	Suppressed
	"Rutland County, VT"	"50021"	"< 1 year"	"1"	Suppressed	590	Suppressed
	"Washington County, VT"	"50023"	"< 1 year"	"1"	Suppressed	565	Suppressed
	"Windham County, VT"	"50025"	"< 1 year"	"1"	Suppressed	413	Suppressed
	"Windsor County, VT"	"50027"	"< 1 year"	"1"	Suppressed	454	Suppressed
	"Accomack County, VA"	"51001"	"< 1 year"	"1"	Suppressed	374	Suppressed
	"Albemarle County, VA"	"51003"	"< 1 year"	"1"	Suppressed	1150	Suppressed
	"Alleghany County, VA"	"51005"	"< 1 year"	"1"	Suppressed	118	Suppressed
	"Amelia County, VA"	"51007"	"< 1 year"	"1"	Suppressed	126	Suppressed
	"Amherst County, VA"	"51009"	"< 1 year"	"1"	Suppressed	307	Suppressed
	"Appomattox County, VA"	"51011"	"< 1 year"	"1"	Suppressed	170	Suppressed
	"Arlington County, VA"	"51013"	"< 1 year"	"1"	10	3195	313.0 (Unreliable)
	"Augusta County, VA"	"51015"	"< 1 year"	"1"	Suppressed	682	Suppressed
	"Bath County, VA"	"51017"	"< 1 year"	"1"	Suppressed	34	Suppressed
	"Bedford County, VA"	"51019"	"< 1 year"	"1"	Suppressed	686	Suppressed
	"Bland County, VA"	"51021"	"< 1 year"	"1"	Suppressed	40	Suppressed
	"Botetourt County, VA"	"51023"	"< 1 year"	"1"	Suppressed	263	Suppressed
	"Brunswick County, VA"	"51025"	"< 1 year"	"1"	Suppressed	139	Suppressed
	"Buchanan County, VA"	"51027"	"< 1 year"	"1"	Suppressed	181	Suppressed
	"Buckingham County, VA"	"51029"	"< 1 year"	"1"	Suppressed	167	Suppressed
	"Campbell County, VA"	"51031"	"< 1 year"	"1"	Suppressed	541	Suppressed
	"Caroline County, VA"	"51033"	"< 1 year"	"1"	Suppressed	436	Suppressed
	"Carroll County, VA"	"51035"	"< 1 year"	"1"	Suppressed	251	Suppressed
	"Charles City County, VA"	"51036"	"< 1 year"	"1"	Suppressed	57	Suppressed
	"Charlotte County, VA"	"51037"	"< 1 year"	"1"	Suppressed	130	Suppressed
	"Chesterfield County, VA"	"51041"	"< 1 year"	"1"	20	3699	540.7
	"Clarke County, VA"	"51043"	"< 1 year"	"1"	Suppressed	142	Suppressed
	"Craig County, VA"	"51045"	"< 1 year"	"1"	Suppressed	44	Suppressed
	"Culpeper County, VA"	"51047"	"< 1 year"	"1"	Suppressed	627	Suppressed
	"Cumberland County, VA"	"51049"	"< 1 year"	"1"	Suppressed	109	Suppressed
	"Dickenson County, VA"	"51051"	"< 1 year"	"1"	Suppressed	143	Suppressed
	"Dinwiddie County, VA"	"51053"	"< 1 year"	"1"	Suppressed	271	Suppressed
	"Essex County, VA"	"51057"	"< 1 year"	"1"	Suppressed	114	Suppressed
	"Fairfax County, VA"	"51059"	"< 1 year"	"1"	62	15227	407.2
	"Fauquier County, VA"	"51061"	"< 1 year"	"1"	Suppressed	776	Suppressed
	"Floyd County, VA"	"51063"	"< 1 year"	"1"	Suppressed	158	Suppressed
	"Fluvanna County, VA"	"51065"	"< 1 year"	"1"	Suppressed	257	Suppressed
	"Franklin County, VA"	"51067"	"< 1 year"	"1"	Suppressed	500	Suppressed
	"Frederick County, VA"	"51069"	"< 1 year"	"1"	Suppressed	949	Suppressed
	"Giles County, VA"	"51071"	"< 1 year"	"1"	Suppressed	168	Suppressed
	"Gloucester County, VA"	"51073"	"< 1 year"	"1"	Suppressed	384	Suppressed
	"Goochland County, VA"	"51075"	"< 1 year"	"1"	Suppressed	172	Suppressed
	"Grayson County, VA"	"51077"	"< 1 year"	"1"	Suppressed	158	Suppressed
	"Greene County, VA"	"51079"	"< 1 year"	"1"	Suppressed	209	Suppressed
	"Greensville County, VA"	"51081"	"< 1 year"	"1"	Suppressed	100	Suppressed
	"Halifax County, VA"	"51083"	"< 1 year"	"1"	Suppressed	364	Suppressed
	"Hanover County, VA"	"51085"	"< 1 year"	"1"	Suppressed	881	Suppressed
	"Henrico County, VA"	"51087"	"< 1 year"	"1"	25	4095	610.5
	"Henry County, VA"	"51089"	"< 1 year"	"1"	Suppressed	471	Suppressed
	"Highland County, VA"	"51091"	"< 1 year"	"1"	Suppressed	19	Suppressed
	"Isle of Wight County, VA"	"51093"	"< 1 year"	"1"	Suppressed	347	Suppressed
	"James City County, VA"	"51095"	"< 1 year"	"1"	Suppressed	671	Suppressed
	"King and Queen County, VA"	"51097"	"< 1 year"	"1"	Suppressed	66	Suppressed
	"King George County, VA"	"51099"	"< 1 year"	"1"	Suppressed	298	Suppressed
	"King William County, VA"	"51101"	"< 1 year"	"1"	Suppressed	168	Suppressed
	"Lancaster County, VA"	"51103"	"< 1 year"	"1"	Suppressed	74	Suppressed
	"Lee County, VA"	"51105"	"< 1 year"	"1"	Suppressed	212	Suppressed
	"Loudoun County, VA"	"51107"	"< 1 year"	"1"	15	5087	294.9 (Unreliable)
	"Louisa County, VA"	"51109"	"< 1 year"	"1"	Suppressed	373	Suppressed
	"Lunenburg County, VA"	"51111"	"< 1 year"	"1"	Suppressed	110	Suppressed
	"Madison County, VA"	"51113"	"< 1 year"	"1"	Suppressed	115	Suppressed
	"Mathews County, VA"	"51115"	"< 1 year"	"1"	Suppressed	52	Suppressed
	"Mecklenburg County, VA"	"51117"	"< 1 year"	"1"	Suppressed	296	Suppressed
	"Middlesex County, VA"	"51119"	"< 1 year"	"1"	Suppressed	78	Suppressed
	"Montgomery County, VA"	"51121"	"< 1 year"	"1"	Suppressed	855	Suppressed
	"Nelson County, VA"	"51125"	"< 1 year"	"1"	Suppressed	142	Suppressed
	"New Kent County, VA"	"51127"	"< 1 year"	"1"	Suppressed	171	Suppressed
	"Northampton County, VA"	"51131"	"< 1 year"	"1"	Suppressed	136	Suppressed
	"Northumberland County, VA"	"51133"	"< 1 year"	"1"	Suppressed	88	Suppressed
	"Nottoway County, VA"	"51135"	"< 1 year"	"1"	Suppressed	166	Suppressed
	"Orange County, VA"	"51137"	"< 1 year"	"1"	Suppressed	362	Suppressed
	"Page County, VA"	"51139"	"< 1 year"	"1"	Suppressed	254	Suppressed
	"Patrick County, VA"	"51141"	"< 1 year"	"1"	Suppressed	136	Suppressed
	"Pittsylvania County, VA"	"51143"	"< 1 year"	"1"	Suppressed	505	Suppressed
	"Powhatan County, VA"	"51145"	"< 1 year"	"1"	Suppressed	223	Suppressed
	"Prince Edward County, VA"	"51147"	"< 1 year"	"1"	Suppressed	216	Suppressed
	"Prince George County, VA"	"51149"	"< 1 year"	"1"	Suppressed	374	Suppressed
	"Prince William County, VA"	"51153"	"< 1 year"	"1"	32	6589	485.7
	"Pulaski County, VA"	"51155"	"< 1 year"	"1"	Suppressed	344	Suppressed
	"Rappahannock County, VA"	"51157"	"< 1 year"	"1"	Suppressed	54	Suppressed
	"Richmond County, VA"	"51159"	"< 1 year"	"1"	Suppressed	62	Suppressed
	"Roanoke County, VA"	"51161"	"< 1 year"	"1"	Suppressed	865	Suppressed
	"Rockbridge County, VA"	"51163"	"< 1 year"	"1"	Suppressed	195	Suppressed
	"Rockingham County, VA"	"51165"	"< 1 year"	"1"	Suppressed	851	Suppressed
	"Russell County, VA"	"51167"	"< 1 year"	"1"	Suppressed	261	Suppressed
	"Scott County, VA"	"51169"	"< 1 year"	"1"	Suppressed	183	Suppressed
	"Shenandoah County, VA"	"51171"	"< 1 year"	"1"	Suppressed	476	Suppressed
	"Smyth County, VA"	"51173"	"< 1 year"	"1"	Suppressed	280	Suppressed
	"Southampton County, VA"	"51175"	"< 1 year"	"1"	Suppressed	155	Suppressed
	"Spotsylvania County, VA"	"51177"	"< 1 year"	"1"	16	1566	1021.7 (Unreliable)
	"Stafford County, VA"	"51179"	"< 1 year"	"1"	Suppressed	1669	Suppressed
	"Surry County, VA"	"51181"	"< 1 year"	"1"	Suppressed	58	Suppressed
	"Sussex County, VA"	"51183"	"< 1 year"	"1"	Suppressed	91	Suppressed
	"Tazewell County, VA"	"51185"	"< 1 year"	"1"	Suppressed	429	Suppressed
	"Warren County, VA"	"51187"	"< 1 year"	"1"	Suppressed	498	Suppressed
	"Washington County, VA"	"51191"	"< 1 year"	"1"	Suppressed	452	Suppressed
	"Westmoreland County, VA"	"51193"	"< 1 year"	"1"	Suppressed	187	Suppressed
	"Wise County, VA"	"51195"	"< 1 year"	"1"	Suppressed	429	Suppressed
	"Wythe County, VA"	"51197"	"< 1 year"	"1"	Suppressed	262	Suppressed
	"York County, VA"	"51199"	"< 1 year"	"1"	Suppressed	643	Suppressed
	"Alexandria city, VA"	"51510"	"< 1 year"	"1"	14	2704	517.8 (Unreliable)
	"Bedford city, VA"	"51515"	"< 1 year"	"1"	Missing	Missing	Missing
	"Bristol city, VA"	"51520"	"< 1 year"	"1"	Suppressed	179	Suppressed
	"Buena Vista city, VA"	"51530"	"< 1 year"	"1"	Suppressed	73	Suppressed
	"Charlottesville city, VA"	"51540"	"< 1 year"	"1"	Suppressed	539	Suppressed
	"Chesapeake city, VA"	"51550"	"< 1 year"	"1"	20	2826	707.7
	"Clifton Forge city, VA"	"51560"	"< 1 year"	"1"	Missing	Missing	Missing
	"Colonial Heights city, VA"	"51570"	"< 1 year"	"1"	Suppressed	224	Suppressed
	"Covington city, VA"	"51580"	"< 1 year"	"1"	Suppressed	60	Suppressed
	"Danville city, VA"	"51590"	"< 1 year"	"1"	Suppressed	535	Suppressed
	"Emporia city, VA"	"51595"	"< 1 year"	"1"	Suppressed	73	Suppressed
	"Fairfax city, VA"	"51600"	"< 1 year"	"1"	Suppressed	284	Suppressed
	"Falls Church city, VA"	"51610"	"< 1 year"	"1"	Suppressed	208	Suppressed
	"Franklin city, VA"	"51620"	"< 1 year"	"1"	Suppressed	119	Suppressed
	"Fredericksburg city, VA"	"51630"	"< 1 year"	"1"	Suppressed	433	Suppressed
	"Galax city, VA"	"51640"	"< 1 year"	"1"	Suppressed	98	Suppressed
	"Hampton city, VA"	"51650"	"< 1 year"	"1"	16	1824	877.2 (Unreliable)
	"Harrisonburg city, VA"	"51660"	"< 1 year"	"1"	Suppressed	566	Suppressed
	"Hopewell city, VA"	"51670"	"< 1 year"	"1"	Suppressed	342	Suppressed
	"Lexington city, VA"	"51678"	"< 1 year"	"1"	Suppressed	33	Suppressed
	"Lynchburg city, VA"	"51680"	"< 1 year"	"1"	Suppressed	1027	Suppressed
	"Manassas city, VA"	"51683"	"< 1 year"	"1"	Suppressed	688	Suppressed
	"Manassas Park city, VA"	"51685"	"< 1 year"	"1"	Suppressed	234	Suppressed
	"Martinsville city, VA"	"51690"	"< 1 year"	"1"	Suppressed	171	Suppressed
	"Newport News city, VA"	"51700"	"< 1 year"	"1"	23	2701	851.5
	"Norfolk city, VA"	"51710"	"< 1 year"	"1"	31	3677	843.1
	"Norton city, VA"	"51720"	"< 1 year"	"1"	Suppressed	57	Suppressed
	"Petersburg city, VA"	"51730"	"< 1 year"	"1"	Suppressed	466	Suppressed
	"Poquoson city, VA"	"51735"	"< 1 year"	"1"	Suppressed	83	Suppressed
	"Portsmouth city, VA"	"51740"	"< 1 year"	"1"	Suppressed	1511	Suppressed
	"Radford city, VA"	"51750"	"< 1 year"	"1"	Suppressed	141	Suppressed
	"Richmond city, VA"	"51760"	"< 1 year"	"1"	36	2814	1279.3
	"Roanoke city, VA"	"51770"	"< 1 year"	"1"	14	1397	1002.1 (Unreliable)
	"Salem city, VA"	"51775"	"< 1 year"	"1"	Suppressed	232	Suppressed
	"Staunton city, VA"	"51790"	"< 1 year"	"1"	Suppressed	286	Suppressed
	"Suffolk city, VA"	"51800"	"< 1 year"	"1"	Suppressed	1076	Suppressed
	"Virginia Beach city, VA"	"51810"	"< 1 year"	"1"	28	6066	461.6
	"Waynesboro city, VA"	"51820"	"< 1 year"	"1"	Suppressed	292	Suppressed
	"Williamsburg city, VA"	"51830"	"< 1 year"	"1"	Suppressed	116	Suppressed
	"Winchester city, VA"	"51840"	"< 1 year"	"1"	Suppressed	340	Suppressed
	"Adams County, WA"	"53001"	"< 1 year"	"1"	Suppressed	381	Suppressed
	"Asotin County, WA"	"53003"	"< 1 year"	"1"	Suppressed	240	Suppressed
	"Benton County, WA"	"53005"	"< 1 year"	"1"	Suppressed	2553	Suppressed
	"Chelan County, WA"	"53007"	"< 1 year"	"1"	Suppressed	910	Suppressed
	"Clallam County, WA"	"53009"	"< 1 year"	"1"	Suppressed	705	Suppressed
	"Clark County, WA"	"53011"	"< 1 year"	"1"	22	5380	408.9
	"Columbia County, WA"	"53013"	"< 1 year"	"1"	Suppressed	39	Suppressed
	"Cowlitz County, WA"	"53015"	"< 1 year"	"1"	Suppressed	1143	Suppressed
	"Douglas County, WA"	"53017"	"< 1 year"	"1"	Suppressed	531	Suppressed
	"Ferry County, WA"	"53019"	"< 1 year"	"1"	Suppressed	72	Suppressed
	"Franklin County, WA"	"53021"	"< 1 year"	"1"	Suppressed	1577	Suppressed
	"Garfield County, WA"	"53023"	"< 1 year"	"1"	Suppressed	20	Suppressed
	"Grant County, WA"	"53025"	"< 1 year"	"1"	Suppressed	1499	Suppressed
	"Grays Harbor County, WA"	"53027"	"< 1 year"	"1"	Suppressed	751	Suppressed
	"Island County, WA"	"53029"	"< 1 year"	"1"	Suppressed	884	Suppressed
	"Jefferson County, WA"	"53031"	"< 1 year"	"1"	Suppressed	195	Suppressed
	"King County, WA"	"53033"	"< 1 year"	"1"	109	25669	424.6
	"Kitsap County, WA"	"53035"	"< 1 year"	"1"	13	2928	444.0 (Unreliable)
	"Kittitas County, WA"	"53037"	"< 1 year"	"1"	Suppressed	367	Suppressed
	"Klickitat County, WA"	"53039"	"< 1 year"	"1"	Suppressed	200	Suppressed
	"Lewis County, WA"	"53041"	"< 1 year"	"1"	Suppressed	813	Suppressed
	"Lincoln County, WA"	"53043"	"< 1 year"	"1"	Suppressed	96	Suppressed
	"Mason County, WA"	"53045"	"< 1 year"	"1"	Suppressed	582	Suppressed
	"Okanogan County, WA"	"53047"	"< 1 year"	"1"	Suppressed	530	Suppressed
	"Pacific County, WA"	"53049"	"< 1 year"	"1"	Suppressed	182	Suppressed
	"Pend Oreille County, WA"	"53051"	"< 1 year"	"1"	Suppressed	103	Suppressed
	"Pierce County, WA"	"53053"	"< 1 year"	"1"	72	11479	627.2
	"San Juan County, WA"	"53055"	"< 1 year"	"1"	Suppressed	97	Suppressed
	"Skagit County, WA"	"53057"	"< 1 year"	"1"	Suppressed	1501	Suppressed
	"Skamania County, WA"	"53059"	"< 1 year"	"1"	Suppressed	107	Suppressed
	"Snohomish County, WA"	"53061"	"< 1 year"	"1"	34	9449	359.8
	"Spokane County, WA"	"53063"	"< 1 year"	"1"	31	5981	518.3
	"Stevens County, WA"	"53065"	"< 1 year"	"1"	Suppressed	460	Suppressed
	"Thurston County, WA"	"53067"	"< 1 year"	"1"	13	3136	414.5 (Unreliable)
	"Wahkiakum County, WA"	"53069"	"< 1 year"	"1"	Suppressed	27	Suppressed
	"Walla Walla County, WA"	"53071"	"< 1 year"	"1"	Suppressed	677	Suppressed
	"Whatcom County, WA"	"53073"	"< 1 year"	"1"	Suppressed	2226	Suppressed
	"Whitman County, WA"	"53075"	"< 1 year"	"1"	Suppressed	425	Suppressed
	"Yakima County, WA"	"53077"	"< 1 year"	"1"	19	4061	467.9 (Unreliable)
	"Barbour County, WV"	"54001"	"< 1 year"	"1"	Suppressed	160	Suppressed
	"Berkeley County, WV"	"54003"	"< 1 year"	"1"	14	1394	1004.3 (Unreliable)
	"Boone County, WV"	"54005"	"< 1 year"	"1"	Suppressed	256	Suppressed
	"Braxton County, WV"	"54007"	"< 1 year"	"1"	Suppressed	149	Suppressed
	"Brooke County, WV"	"54009"	"< 1 year"	"1"	Suppressed	178	Suppressed
	"Cabell County, WV"	"54011"	"< 1 year"	"1"	Suppressed	1126	Suppressed
	"Calhoun County, WV"	"54013"	"< 1 year"	"1"	Suppressed	67	Suppressed
	"Clay County, WV"	"54015"	"< 1 year"	"1"	Suppressed	91	Suppressed
	"Doddridge County, WV"	"54017"	"< 1 year"	"1"	Suppressed	71	Suppressed
	"Fayette County, WV"	"54019"	"< 1 year"	"1"	Suppressed	533	Suppressed
	"Gilmer County, WV"	"54021"	"< 1 year"	"1"	Suppressed	68	Suppressed
	"Grant County, WV"	"54023"	"< 1 year"	"1"	Suppressed	111	Suppressed
	"Greenbrier County, WV"	"54025"	"< 1 year"	"1"	Suppressed	360	Suppressed
	"Hampshire County, WV"	"54027"	"< 1 year"	"1"	Suppressed	262	Suppressed
	"Hancock County, WV"	"54029"	"< 1 year"	"1"	Suppressed	268	Suppressed
	"Hardy County, WV"	"54031"	"< 1 year"	"1"	Suppressed	160	Suppressed
	"Harrison County, WV"	"54033"	"< 1 year"	"1"	Suppressed	805	Suppressed
	"Jackson County, WV"	"54035"	"< 1 year"	"1"	Suppressed	311	Suppressed
	"Jefferson County, WV"	"54037"	"< 1 year"	"1"	Suppressed	661	Suppressed
	"Kanawha County, WV"	"54039"	"< 1 year"	"1"	10	2182	458.3 (Unreliable)
	"Lewis County, WV"	"54041"	"< 1 year"	"1"	Suppressed	211	Suppressed
	"Lincoln County, WV"	"54043"	"< 1 year"	"1"	Suppressed	288	Suppressed
	"Logan County, WV"	"54045"	"< 1 year"	"1"	Suppressed	407	Suppressed
	"McDowell County, WV"	"54047"	"< 1 year"	"1"	Suppressed	248	Suppressed
	"Marion County, WV"	"54049"	"< 1 year"	"1"	Suppressed	631	Suppressed
	"Marshall County, WV"	"54051"	"< 1 year"	"1"	Suppressed	321	Suppressed
	"Mason County, WV"	"54053"	"< 1 year"	"1"	Suppressed	277	Suppressed
	"Mercer County, WV"	"54055"	"< 1 year"	"1"	Suppressed	716	Suppressed
	"Mineral County, WV"	"54057"	"< 1 year"	"1"	Suppressed	277	Suppressed
	"Mingo County, WV"	"54059"	"< 1 year"	"1"	Suppressed	311	Suppressed
	"Monongalia County, WV"	"54061"	"< 1 year"	"1"	Suppressed	1118	Suppressed
	"Monroe County, WV"	"54063"	"< 1 year"	"1"	Suppressed	119	Suppressed
	"Morgan County, WV"	"54065"	"< 1 year"	"1"	Suppressed	160	Suppressed
	"Nicholas County, WV"	"54067"	"< 1 year"	"1"	Suppressed	263	Suppressed
	"Ohio County, WV"	"54069"	"< 1 year"	"1"	Suppressed	444	Suppressed
	"Pendleton County, WV"	"54071"	"< 1 year"	"1"	Suppressed	85	Suppressed
	"Pleasants County, WV"	"54073"	"< 1 year"	"1"	Suppressed	69	Suppressed
	"Pocahontas County, WV"	"54075"	"< 1 year"	"1"	Suppressed	74	Suppressed
	"Preston County, WV"	"54077"	"< 1 year"	"1"	Suppressed	335	Suppressed
	"Putnam County, WV"	"54079"	"< 1 year"	"1"	Suppressed	618	Suppressed
	"Raleigh County, WV"	"54081"	"< 1 year"	"1"	10	890	1123.6 (Unreliable)
	"Randolph County, WV"	"54083"	"< 1 year"	"1"	Suppressed	308	Suppressed
	"Ritchie County, WV"	"54085"	"< 1 year"	"1"	Suppressed	88	Suppressed
	"Roane County, WV"	"54087"	"< 1 year"	"1"	Suppressed	156	Suppressed
	"Summers County, WV"	"54089"	"< 1 year"	"1"	Suppressed	93	Suppressed
	"Taylor County, WV"	"54091"	"< 1 year"	"1"	Suppressed	174	Suppressed
	"Tucker County, WV"	"54093"	"< 1 year"	"1"	Suppressed	60	Suppressed
	"Tyler County, WV"	"54095"	"< 1 year"	"1"	Suppressed	85	Suppressed
	"Upshur County, WV"	"54097"	"< 1 year"	"1"	Suppressed	260	Suppressed
